case_id,risc,lifecycle:transition,trace,duration
1759,3.67321929122,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",98
176,12.4071602142,complete,"('create application', 'cancel appointment')",129
1760,7.42505688367,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",216
1761,0.23271082564,complete,"('create application', 'check documents', 'in-person appointment 1')",34
1762,3.14993591341,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",84
1763,0.459592745677,complete,"('create application', 'in-person appointment 1', 'check documents')",68
1764,0.954772992081,complete,"('create application', 'in-person appointment 1', 'check documents')",25
1765,27.0309290266,complete,"('create application', 'cancel appointment')",34
1766,7.84903914348,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",41
1767,10.6274779273,complete,"('create application', 'cancel appointment')",56
1768,4.15403205444,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",31
1769,4.15529718007,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",48
177,1.49725141761,complete,"('create application', 'check documents', 'in-person appointment 1')",80
1770,5.49933175988,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",35
1771,4.56722744334,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",36
1772,7.47894689367,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",136
1773,7.57810380066,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",88
1774,0.913794676855,complete,"('create application', 'check documents', 'in-person appointment 1')",40
1775,16.5837426011,complete,"('create application', 'cancel appointment')",18
1776,9.30857095524,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",44
1777,1.53485018361,complete,"('create application', 'check documents', 'in-person appointment 1')",15
1778,2.73142425338,complete,"('create application', 'in-person appointment 1', 'check documents')",7
1779,6.7349392662,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",71
178,5.88660630068,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",18
1780,2.60613178555,complete,"('create application', 'in-person appointment 1', 'check documents')",19
1781,2.0413633521,complete,"('create application', 'in-person appointment 1', 'check documents')",18
1782,26.6693992957,complete,"('create application', 'cancel appointment')",21
1783,6.59946719447,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",43
1784,5.54499704595,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",58
1785,11.7495106719,complete,"('create application', 'cancel appointment')",3
1786,0.281939736741,complete,"('create application', 'check documents', 'in-person appointment 1')",34
1787,18.3353079374,complete,"('create application', 'cancel appointment')",42
1788,6.81969216499,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",92
1789,2.59696770085,complete,"('create application', 'in-person appointment 1', 'check documents')",81
179,12.4563092678,complete,"('create application', 'cancel appointment')",9
1790,1.04351860092,complete,"('create application', 'in-person appointment 1', 'check documents')",16
1791,4.10237085145,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",13
1792,13.9390497939,complete,"('create application', 'cancel appointment')",25
1793,26.2375674896,complete,"('create application', 'cancel appointment')",52
1794,14.337473594,complete,"('create application', 'cancel appointment')",39
1795,0.661374650428,complete,"('create application', 'check documents', 'in-person appointment 1')",91
1796,2.06472009247,complete,"('create application', 'check documents', 'in-person appointment 1')",50
1797,3.72181849822,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",25
1798,0.807698743873,complete,"('create application', 'check documents', 'in-person appointment 1')",34
1799,13.7291529127,complete,"('create application', 'cancel appointment')",2
18,5.58366245797,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",85
180,8.49798021371,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",43
1800,9.43974212666,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",8
1801,2.21299732087,complete,"('create application', 'check documents', 'in-person appointment 1')",103
1802,5.26210698872,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",31
1803,15.6782709519,complete,"('create application', 'cancel appointment')",2
1804,0.93631318971,complete,"('create application', 'in-person appointment 1', 'check documents')",65
1805,7.89174009606,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",75
1806,4.9529269704,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",198
1807,10.1294528932,complete,"('create application', 'cancel appointment')",3
1808,4.8990860003,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",69
1809,6.11512128166,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",99
181,1.63450874079,complete,"('create application', 'in-person appointment 1', 'check documents')",47
1810,13.9671149956,complete,"('create application', 'cancel appointment')",259
1811,1.6474688919,complete,"('create application', 'in-person appointment 1', 'check documents')",21
1812,10.1528597826,complete,"('create application', 'cancel appointment')",73
1813,6.78721801278,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",30
1814,3.33414071531,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
1815,6.07823828918,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",17
1816,27.4657220873,complete,"('create application', 'cancel appointment')",37
